0.0,1.9073486328125e-06
100.0,36.235548973083496
200.0,38.19530510902405
300.0,39.18124079704285
400.0,39.524391889572144
500.0,39.90351486206055
600.0,38.7444269657135
700.0,36.33512496948242
800.0,36.13481593132019
900.0,35.701371908187866
1000.0,34.73823833465576
1100.0,34.615909814834595
1200.0,34.57207179069519
1300.0,35.18846607208252
1400.0,35.89384603500366
1500.0,34.77288484573364
1600.0,35.161778926849365
1700.0,36.26053714752197
1800.0,34.80420804023743
1900.0,34.763365268707275
2000.0,34.733933210372925
2100.0,34.82744288444519
2200.0,34.90236496925354
2300.0,34.829819202423096
2400.0,34.78930902481079
2500.0,34.81329298019409
2600.0,34.89078974723816
2700.0,35.400514125823975
2800.0,34.92322325706482
2900.0,35.028900146484375
3000.0,34.89464712142944
3100.0,34.926851987838745
3200.0,34.91502594947815
3300.0,34.86225366592407
3400.0,34.878880977630615
3500.0,34.86684799194336
3600.0,34.88854241371155
3700.0,34.869882106781006
3800.0,35.60413408279419
3900.0,34.85610508918762
4000.0,34.7397837638855
4100.0,34.72175216674805
4200.0,34.75443696975708
4300.0,34.68894410133362
4400.0,34.63854908943176
4500.0,34.718344926834106
4600.0,34.617125034332275
4700.0,34.90109586715698
4800.0,34.9331910610199
4900.0,34.95742893218994
5000.0,34.86180305480957
5100.0,34.82268500328064
5200.0,34.729066133499146
5300.0,34.95375895500183
5400.0,35.01911020278931
5500.0,34.98844599723816
5600.0,34.944464921951294
5700.0,34.99821972846985
5800.0,34.873351097106934
5900.0,34.83911895751953
6000.0,34.96892523765564
6100.0,34.8187141418457
6200.0,34.846487045288086
6300.0,34.821269035339355
6400.0,35.00901389122009
6500.0,41.56679916381836
6600.0,35.23226189613342
